date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:31	70574/70574	---M--	200	added ('OK')	image/jpeg	etag:%22dbbafb73a445d81:0%22	https://www.agrico.co.uk/media/jogjf5gw/shutterstock_1930550138.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132772957197430000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/jogjf5gw/shutterstock_193055013893d5.jpg	(from https://www.agrico.co.uk/research)
22:53:32	38284/38284	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:31%20GMT	https://www.agrico.co.uk/case-study-ktp	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/case-study-ktp.html	(from https://www.agrico.co.uk/research)
22:53:33	6184691/6184691	---M--	200	added ('OK')	image/jpeg	etag:%228eb7f4ff925cd81:0%22	https://www.agrico.co.uk/media/xhrlybm4/klaas-eissens_afgrico-rs-14-06-19-8.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/xhrlybm4/klaas-eissens_afgrico-rs-14-06-19-8.jpg	(from https://www.agrico.co.uk/research)
22:53:33	86585/86585	---M--	200	added ('OK')	image/jpeg	etag:%2213d9787ea445d81:0%22	https://www.agrico.co.uk/media/uznbbvwu/dscn6897_genetische-variatie-zorgt-onder-andere-voor-variatie-in-bloemkleuren.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132436031385800000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/uznbbvwu/dscn6897_genetische-variatie-zorgt-onder-andere-voor-variatie-in-bloemkleurenef2f.jpg	(from https://www.agrico.co.uk/research)
22:53:33	37210/37210	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:32%20GMT	https://www.agrico.co.uk/case-study-pedigree-analysis	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/case-study-pedigree-analysis.html	(from https://www.agrico.co.uk/research)
22:53:34	85354/85354	---M--	200	added ('OK')	image/jpeg	etag:%2211c3619cd45d81:0%22	https://www.agrico.co.uk/media/fadftgtb/20190625_103751.jpg?center=0.23388420860600334,0.63578827424768491&mode=crop&width=800&height=448&rnd=132772940341670000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/fadftgtb/20190625_103751cae6.jpg	(from https://www.agrico.co.uk/research)
22:53:36	909229/909229	---M--	200	added ('OK')	image/png	etag:%22d961827ea445d81:0%22	https://www.agrico.co.uk/media/bd2b3l3k/potato-cyst-nematodes-pcn.png?anchor=center&mode=crop&width=800&height=448&rnd=132706448902800000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/bd2b3l3k/potato-cyst-nematodes-pcndf41.png	(from https://www.agrico.co.uk/research)
22:53:36	72363/72363	---M--	200	added ('OK')	image/jpeg	etag:%22f89f7d7ea445d81:0%22	https://www.agrico.co.uk/media/dqwjea1t/0317-totaal-gekookt.jpeg?crop=0.021803851679929303,0.16389060853338872,0.19311242816091956,0.054514932285945242&cropmode=percentage&width=800&height=448&rnd=132753920338400000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/dqwjea1t/0317-totaal-gekooktf971.jpg	(from https://www.agrico.co.uk/research)
22:53:36	73838/73838	---M--	200	added ('OK')	image/jpeg	etag:%2223c5847ea445d81:0%22	https://www.agrico.co.uk/media/mgrpz2f1/20190116_143004.jpg?crop=0.094394452926226655,0.1432017930768944,0.31341554607337313,0.41462967284280683&cropmode=percentage&width=800&height=448&rnd=132753919713430000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/mgrpz2f1/20190116_14300448dc.jpg	(from https://www.agrico.co.uk/research)
22:53:38	557421/557421	---M--	200	added ('OK')	image/jpeg	etag:%22776582199145d81:0%22	https://www.agrico.co.uk/media/mkam133k/next-generation-rassen-de-ontwikkeling-en-00_00_08_22-still001.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/mkam133k/next-generation-rassen-de-ontwikkeling-en-00_00_08_22-still001.jpg	(from https://www.agrico.co.uk/research)
22:53:39	252334/252334	---M--	200	added ('OK')	image/jpeg	etag:%22ea8a9658e46d81:0%22	https://www.agrico.co.uk/media/fi4pw0j1/dji_0138.jpg?center=0.29107456238758761%2C0.46892180324687921&mode=crop&width=1920&height=440&rnd=132706467832770000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/fi4pw0j1/dji_013877c7.jpg	(from https://www.agrico.co.uk/news-events)
22:53:39	38604/38604	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:38%20GMT	https://www.agrico.co.uk/event-overview	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/event-overview.html	(from https://www.agrico.co.uk/news-events)
22:53:40	33166/33166	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:39%20GMT	https://www.agrico.co.uk/news/chippy-chat-open-day-2022	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/news/chippy-chat-open-day-2022.html	(from https://www.agrico.co.uk/news-events)
22:53:41	95020/95020	---M--	200	added ('OK')	image/jpeg	etag:%22a4d13cb67ae4d81:0%22	https://www.agrico.co.uk/media/5rphz2ly/cchat2.jpg?anchor=center&mode=crop&width=800&height=448&rnd=133107450536770000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/5rphz2ly/cchat2b7f0.jpg	(from https://www.agrico.co.uk/news-events)
22:53:41	6691043/6691043	---M--	200	added ('OK')	image/jpeg	etag:%22ffbbb8db5cd81:0%22	https://www.agrico.co.uk/media/fi4pw0j1/dji_0138.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/fi4pw0j1/dji_0138.jpg	(from https://www.agrico.co.uk/news-events)
22:53:41	34174/34174	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:40%20GMT	https://www.agrico.co.uk/news/agrico-uk-variety-open-days-at-crowland	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/news/agrico-uk-variety-open-days-at-crowland.html	(from https://www.agrico.co.uk/news-events)
22:53:42	140233/140233	---M--	200	added ('OK')	image/jpeg	etag:%228128efec78e4d81:0%22	https://www.agrico.co.uk/media/s4hf2s3s/ag-variety-day4.jpg?anchor=center&mode=crop&width=800&height=448&rnd=133107450527600000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/s4hf2s3s/ag-variety-day45b7d.jpg	(from https://www.agrico.co.uk/news-events)
22:53:43	104047/104047	---M--	200	added ('OK')	image/jpeg	etag:%22125b37a3b6d81:0%22	https://www.agrico.co.uk/media/uejfi0l0/babylon_com_tbr-agrico19.jpg?anchor=center&mode=crop&width=800&height=448&rnd=133056386624270000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/uejfi0l0/babylon_com_tbr-agrico190499.jpg	(from https://www.agrico.co.uk/news-events)
22:53:44	83708/83708	---M--	200	added ('OK')	image/jpeg	etag:%221cc6cb6e6e2d81:0%22	https://www.agrico.co.uk/media/mukh3g2n/babylon-chips-wedding.jpeg?anchor=center&mode=crop&width=800&height=448&rnd=133105738349470000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/mukh3g2n/babylon-chips-wedding37fd.jpg	(from https://www.agrico.co.uk/news-events)
22:53:45	113306/113306	---M--	200	added ('OK')	image/jpeg	etag:%22bc55bdd326a7d81:0%22	https://www.agrico.co.uk/media/i3zjlhvx/foto-babylon-agrico-uk.jpg?anchor=center&mode=crop&width=800&height=448&rnd=133040045108030000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/i3zjlhvx/foto-babylon-agrico-uk9658.jpg	(from https://www.agrico.co.uk/news-events)
22:53:45	107967/107967	---M--	200	added ('OK')	image/jpeg	etag:%22d52cd6636797d81:0%22	https://www.agrico.co.uk/media/4u2pyozn/agrico-uk-babylon-challenge.jpeg?anchor=center&mode=crop&width=800&height=448&rnd=133022730975200000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/4u2pyozn/agrico-uk-babylon-challengef2e7.jpg	(from https://www.agrico.co.uk/news-events)
22:53:46	36080/36080	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:44%20GMT	https://www.agrico.co.uk/news/world-potato-congress-2022	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/news/world-potato-congress-2022.html	(from https://www.agrico.co.uk/news-events)
22:53:47	175100/175100	---M--	200	added ('OK')	image/jpeg	etag:%22328884d7267fd81:0%22	https://www.agrico.co.uk/media/5suozwfg/fupn-cox0aewsnc.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132996059158100000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/5suozwfg/fupn-cox0aewsnc4b92.jpg	(from https://www.agrico.co.uk/news-events)
22:53:48	749068/749068	---M--	200	added ('OK')	application/pdf	etag:%22434e152397afd71:0%22	https://www.agrico.co.uk/media/gtnlqeug/between-the-dreels-summer-2021-issue-15.pdf	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/gtnlqeug/between-the-dreels-summer-2021-issue-15.pdf	(from https://www.agrico.co.uk/news-events)
22:53:48	201549/201549	---M--	200	added ('OK')	image/png	etag:%2252ab95eae644d81:0%22	https://www.agrico.co.uk/media/jxflbjmp/between-the-dreels-15.png?anchor=center&mode=crop&width=800&height=448&rnd=132767859121570000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/jxflbjmp/between-the-dreels-1517f2.png	(from https://www.agrico.co.uk/news-events)
22:53:49	43202/43202	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:47%20GMT	https://www.agrico.co.uk/news/babylon-the-early-years	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/news/babylon-the-early-years.html	(from https://www.agrico.co.uk/news-events)
22:53:50	126860/126860	---M--	200	added ('OK')	image/jpeg	etag:%22e29582eae644d81:0%22	https://www.agrico.co.uk/media/ivrb003g/babylon_com_tbr-agrico21-uk.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132671843216630000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/ivrb003g/babylon_com_tbr-agrico21-ukfb03.jpg	(from https://www.agrico.co.uk/news-events)
22:53:50	28954/28954	---M--	200	added ('OK')	image/jpeg	etag:%2252ab95eae644d81:0%22	https://www.agrico.co.uk/media/lykbejb1/fdf-award-2020.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132615791111830000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/lykbejb1/fdf-award-2020d1e8.jpg	(from https://www.agrico.co.uk/news-events)
22:53:51	114650/114650	---M--	200	added ('OK')	image/jpeg	etag:%22d3bba8eae644d81:0%22	https://www.agrico.co.uk/media/1r3jmthy/uk-grower-awards-2017.jpeg?anchor=center&mode=crop&width=800&height=448&rnd=132724746151930000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/1r3jmthy/uk-grower-awards-20171e11.jpg	(from https://www.agrico.co.uk/news-events)
22:53:52	119579/119579	---M--	200	added ('OK')	image/jpeg	etag:%22b3ab7eae644d81:0%22	https://www.agrico.co.uk/media/24cdywcd/launch-lugano-and-babylon-ca.jpeg?anchor=center&mode=crop&width=800&height=448&rnd=132726545954770000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/24cdywcd/launch-lugano-and-babylon-ca811c.jpg	(from https://www.agrico.co.uk/news-events)
22:53:54	294548/294548	---M--	200	added ('OK')	image/jpeg	etag:%221ecede62f544d81:0%22	https://www.agrico.co.uk/media/phwfragr/prc_str-agrico20-uk-1.jpg?anchor=center&mode=crop&width=1920&height=440&rnd=132671843181430000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/phwfragr/prc_str-agrico20-uk-12988.jpg	(from https://www.agrico.co.uk/contact)
22:53:54	50907/50907	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:23:53%20GMT	https://www.agrico.co.uk/enquiry-form	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/enquiry-form.html	(from https://www.agrico.co.uk/contact)
22:53:54	3939092/3939092	---M--	200	added ('OK')	image/jpeg	etag:%22a18135b4f54bd81:0%22	https://www.agrico.co.uk/media/phwfragr/prc_str-agrico20-uk-1.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/phwfragr/prc_str-agrico20-uk-1.jpg	(from https://www.agrico.co.uk/contact)
22:53:56	337407/337407	---M--	200	added ('OK')	image/jpeg	etag:%22753b95fcdb47d81:0%22	https://www.agrico.co.uk/media/3r1hldat/agrico-uk-planting-hmill-3-04-21af4233cda624697dbd5452e9d41f76e8d9db4f5f69fa1884cd72f77bf3ec4d2d.jpg?center=0.43369526022085075%2C0.49837714475996819&mode=crop&width=1920&height=440&rnd=132772943911970000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/3r1hldat/agrico-uk-planting-hmill-3-04-21af4233cda624697dbd5452e9d41f76e8d9db4f5f69fa1884cd72f77bf3ec4d2dcc21.jpg	(from https://www.agrico.co.uk/growers)
22:53:57	213780/213780	---M--	200	added ('OK')	image/jpeg	etag:%22c29c3875a445d81:0%22	https://www.agrico.co.uk/media/qindpeuk/markies.jpg?anchor=center&mode=crop&width=960&height=720&rnd=132633868272430000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/qindpeuk/markies6558.jpg	(from https://www.agrico.co.uk/growers)
22:53:57	5026220/5026220	---M--	200	added ('OK')	image/jpeg	etag:%22a4ebf46b05ed81:0%22	https://www.agrico.co.uk/media/3r1hldat/agrico-uk-planting-hmill-3-04-21af4233cda624697dbd5452e9d41f76e8d9db4f5f69fa1884cd72f77bf3ec4d2d.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/3r1hldat/agrico-uk-planting-hmill-3-04-21af4233cda624697dbd5452e9d41f76e8d9db4f5f69fa1884cd72f77bf3ec4d2d.jpg	(from https://www.agrico.co.uk/growers)
22:53:57	198282/198282	---M--	200	added ('OK')	image/jpeg	etag:%22b868312e244d81:0%22	https://www.agrico.co.uk/media/nywlgosp/03-07-14_uitbetalingsvergadering-kruisland_0013_bewerkt-1.jpg?crop=0,0,0.11111111111111131,0.0000000000000001684249447728&cropmode=percentage&width=960&height=720&rnd=132436028208730000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/nywlgosp/03-07-14_uitbetalingsvergadering-kruisland_0013_bewerkt-18616.jpg	(from https://www.agrico.co.uk/growers)
22:53:58	168357/168357	---M--	200	added ('OK')	image/jpeg	etag:%22c1202275a445d81:0%22	https://www.agrico.co.uk/media/ub5lqio2/images_smoothprocess-niet-in-definitieve-versie-gebruiken.jpg?anchor=center&mode=crop&width=960&height=720&rnd=132772945305930000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/ub5lqio2/images_smoothprocess-niet-in-definitieve-versie-gebruiken06f7.jpg	(from https://www.agrico.co.uk/growers)
22:53:59	158777/158777	---M--	200	added ('OK')	image/jpeg	etag:%22e1cd174a445d81:0%22	https://www.agrico.co.uk/media/1j0jpzmo/e1a70cf1-319d-4db7-9259-5eb646167e9e.jpg?anchor=center&mode=crop&width=960&height=720&rnd=132772945693670000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/1j0jpzmo/e1a70cf1-319d-4db7-9259-5eb646167e9e1b10.jpg	(from https://www.agrico.co.uk/growers)
22:54:03	61748/61748	---M--	200	added ('OK')	image/jpeg	etag:%22bc694b4ca449d81:0%22	https://www.agrico.co.uk/media/n1fpvl4q/friers-delight-news-article.jpeg?anchor=center&mode=crop&width=800&height=448&rnd=132748038403500000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/n1fpvl4q/friers-delight-news-article3ec1.jpg	(from https://www.agrico.co.uk/news)
22:54:04	286497/286497	---M--	200	added ('OK')	image/jpeg	etag:%22632d108dc47d81:0%22	https://www.agrico.co.uk/media/2ugpa45x/dji_0293.jpg?center=0.388088590923093%2C0.46892180324687921&mode=crop&width=1920&height=440&rnd=132664072413700000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/2ugpa45x/dji_0293d600.jpg	(from https://www.agrico.co.uk/news)
22:54:07	236293/236293	---M--	200	added ('OK')	image/jpeg	etag:%22e8d4389ec44d81:0%22	https://www.agrico.co.uk/media/ba4pyrua/dsc_0013.jpg?anchor=center&mode=crop&width=1920&height=440&rnd=132712732861630000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/ba4pyrua/dsc_001364e3.jpg	(from https://www.agrico.co.uk/bioselect)
22:54:09	799176/799176	---M--	200	added ('OK')	image/png	etag:%223f20375a445d81:0%22	https://www.agrico.co.uk/media/t5obru1s/graeme.png?anchor=center&mode=crop&width=540&height=540&rnd=132754888481630000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/t5obru1s/graeme7185.png	(from https://www.agrico.co.uk/growers)
22:54:09	115744/115744	---M--	200	added ('OK')	image/png	etag:%225976e1d2886d81:0%22	https://www.agrico.co.uk/media/wwobwyi1/aangepast-logo-bioselect.png?center=0.49977791590037013,0.45675675675675675&mode=crop&width=960&height=720&rnd=133003767825730000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/wwobwyi1/aangepast-logo-bioselectcd21.png	(from https://www.agrico.co.uk/bioselect)
22:54:09	76287/76287	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:08%20GMT	https://www.agrico.co.uk/uk-varieties/alouette	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/alouette.html	(from https://www.agrico.co.uk/bioselect)
22:54:11	420467/420467	---M--	200	added ('OK')	image/png	etag:%22392b7a471145d81:0%22	https://www.agrico.co.uk/media/jkdfhgmi/alouette_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422079170000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/jkdfhgmi/alouette_grb-cl-agrico20-met-stempel800x4480f2a.png	(from https://www.agrico.co.uk/bioselect)
22:54:11	75433/75433	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:10%20GMT	https://www.agrico.co.uk/uk-varieties/athlete	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/athlete.html	(from https://www.agrico.co.uk/bioselect)
22:54:12	35649/35649	---M--	200	added ('OK')	image/jpeg	etag:%22369139dbd7d81:0%22	https://www.agrico.co.uk/media/x2tlfqlb/athlete.jpg?anchor=center&mode=crop&width=800&height=448&rnd=133092659783130000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/x2tlfqlb/athlete3fce.jpg	(from https://www.agrico.co.uk/bioselect)
22:54:12	76282/76282	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:11%20GMT	https://www.agrico.co.uk/uk-varieties/beyonce	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/beyonce.html	(from https://www.agrico.co.uk/bioselect)
22:54:13	440145/440145	---M--	200	added ('OK')	image/png	etag:%22379067471145d81:0%22	https://www.agrico.co.uk/media/3htfg2id/beyonce_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422086200000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/3htfg2id/beyonce_grb-cl-agrico20-met-stempel800x448429b.png	(from https://www.agrico.co.uk/bioselect)
22:54:14	75150/75150	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:12%20GMT	https://www.agrico.co.uk/uk-varieties/carolus	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/carolus.html	(from https://www.agrico.co.uk/bioselect)
22:54:14	3881167/3881167	---M--	200	added ('OK')	image/jpeg	etag:%221aa158bb114fd81:0%22	https://www.agrico.co.uk/media/ba4pyrua/dsc_0013.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/ba4pyrua/dsc_0013.jpg	(from https://www.agrico.co.uk/bioselect)
22:54:15	361581/361581	---M--	200	added ('OK')	image/png	etag:%22ff3366471145d81:0%22	https://www.agrico.co.uk/media/meeneuzn/carolus_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422089170000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/meeneuzn/carolus_grb-cl-agrico20-met-stempel800x4487fd6.png	(from https://www.agrico.co.uk/bioselect)
22:54:15	76449/76449	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:14%20GMT	https://www.agrico.co.uk/uk-varieties/jacky	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/jacky.html	(from https://www.agrico.co.uk/bioselect)
22:54:16	5765938/5765938	---M--	200	added ('OK')	image/jpeg	etag:%224ae84d33656d81:0%22	https://www.agrico.co.uk/media/2ugpa45x/dji_0293.jpg	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/2ugpa45x/dji_0293.jpg	(from https://www.agrico.co.uk/news)
22:54:16	359228/359228	---M--	200	added ('OK')	image/png	etag:%22b52052471145d81:0%22	https://www.agrico.co.uk/media/zyhhpwd1/jacky_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422095070000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/zyhhpwd1/jacky_grb-cl-agrico20-met-stempel800x44847a8.png	(from https://www.agrico.co.uk/bioselect)
22:54:16	76319/76319	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:15%20GMT	https://www.agrico.co.uk/uk-varieties/levante	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/levante.html	(from https://www.agrico.co.uk/bioselect)
22:54:18	75515/75515	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:16%20GMT	https://www.agrico.co.uk/uk-varieties/marfona	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/marfona.html	(from https://www.agrico.co.uk/bioselect)
22:54:18	382096/382096	---M--	200	added ('OK')	image/png	etag:%222cb369471145d81:0%22	https://www.agrico.co.uk/media/d1ql2wm0/levante_grb-agrico21-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422100100000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/d1ql2wm0/levante_grb-agrico21-met-stempel800x44891d1.png	(from https://www.agrico.co.uk/bioselect)
22:54:19	38746/38746	---M--	200	added ('OK')	image/jpeg	etag:%22606371e4e744d81:0%22	https://www.agrico.co.uk/media/rvnfatpv/marfona-b-agrico-nl-hr-2020.jpg?anchor=center&mode=crop&width=800&height=448&rnd=132410102961030000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/rvnfatpv/marfona-b-agrico-nl-hr-2020d649.jpg	(from https://www.agrico.co.uk/bioselect)
22:54:19	76397/76397	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:18%20GMT	https://www.agrico.co.uk/uk-varieties/twinner	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/twinner.html	(from https://www.agrico.co.uk/bioselect)
22:54:20	339913/339913	---M--	200	added ('OK')	image/png	etag:%2274e067471145d81:0%22	https://www.agrico.co.uk/media/abehyepg/twinner_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422111230000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/abehyepg/twinner_grb-cl-agrico20-met-stempel800x448c0dd.png	(from https://www.agrico.co.uk/bioselect)
22:54:21	75579/75579	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2017:24:19%20GMT	https://www.agrico.co.uk/uk-varieties/twister	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/uk-varieties/twister.html	(from https://www.agrico.co.uk/bioselect)
22:54:22	325181/325181	---M--	200	added ('OK')	image/png	etag:%227616b471145d81:0%22	https://www.agrico.co.uk/media/dn0dhkw3/twister_grb-cl-agrico20-met-stempel800x448.png?anchor=center&mode=crop&width=800&height=448&rnd=132905422115430000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/dn0dhkw3/twister_grb-cl-agrico20-met-stempel800x448b52c.png	(from https://www.agrico.co.uk/bioselect)
22:54:22	125607/125607	---M--	200	added ('OK')	application/pdf	etag:%2247b21d764f9ad71:0%22	https://www.agrico.co.uk/media/0grny1c4/bioselect-trading-schedule.pdf	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/0grny1c4/bioselect-trading-schedule.pdf	(from https://www.agrico.co.uk/bioselect)
22:54:23	79492/79492	---M--	200	added ('OK')	application/pdf	etag:%226bff859a4f9ad71:0%22	https://www.agrico.co.uk/media/nimkfvyw/bioselect-trading-certificate.pdf	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/nimkfvyw/bioselect-trading-certificate.pdf	(from https://www.agrico.co.uk/bioselect)
22:54:24	217330/217330	---M--	200	added ('OK')	image/jpeg	etag:%22776e69471145d81:0%22	https://www.agrico.co.uk/media/sriif4oo/carolus-knollen-omhoog-trekken.jpg?crop=0.034602677795166063,0,0.18292470874630507,0.0017746228926353821&cropmode=percentage&width=960&height=720&rnd=132436022032570000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/sriif4oo/carolus-knollen-omhoog-trekken3e80.jpg	(from https://www.agrico.co.uk/next-generation-varieties)
22:54:25	139634/139634	---M--	200	added ('OK')	image/jpeg	etag:%22b3f8d471145d81:0%22	https://www.agrico.co.uk/media/r1bl2ldk/aardappels-op-een-plank.jpg?crop=0.03950617283950613,0,0.071604938271605037,0&cropmode=percentage&width=960&height=720&rnd=132436022027730000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/r1bl2ldk/aardappels-op-een-plankb020.jpg	(from https://www.agrico.co.uk/next-generation-varieties)
22:54:25	142714/142714	---M--	200	added ('OK')	image/jpeg	etag:%2262da8a471145d81:0%22	https://www.agrico.co.uk/media/auqj3wcu/dsc_0180.jpg?crop=0.03950617283950613,0,0.071604938271605037,0&cropmode=percentage&width=960&height=720&rnd=132436030202000000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/auqj3wcu/dsc_01809c6c.jpg	(from https://www.agrico.co.uk/next-generation-varieties)
22:54:26	40261/40261	---M--	200	added ('OK')	image/jpeg	etag:%22fe8b42b9e544d81:0%22	https://www.agrico.co.uk/media/rxmj5xp5/alouette-nieuw-b-agrico-nl-hr-2020-foto-niet-goed.jpg?crop=0.012620746361491412,0.14553433069505056,0.040823276526652762,0.10478149607495152&cropmode=percentage&width=800&height=448&rnd=132568260263070000	C:/Users/DELL/Desktop/websites/agrico/www.agrico.co.uk/media/rxmj5xp5/alouette-nieuw-b-agrico-nl-hr-2020-foto-niet-goede90f.jpg	(from https://www.agrico.co.uk/next-generation-varieties)
